GEOID20,District
34039060304,10
34039060103,10
34039060204,10
34039060102,10
34039060104,10
34025082002,8
34025082009,8
34025110004,8
34025082004,8
34013030510,10
34013050005,10
34013050009,10
34025110002,8
34025110006,8
34025082016,8
34025110003,8
34023077105,8
34023077101,8
34013070C17,10
34013070C15,10
34013070C32,10
34013070C03,10
34013070W09,10
34013070C39,10
34013070W10,10
34013030501,10
34013070W06,10
34013070W07,10
34013030404,10
34013030403,10
34013030402,10
34013070C20,10
34013070W47,10
34013070W17,10
34013070W13,10
34025110005,8
34023095005,8
34023025010,10
34023025051,10
34023125203,10
34023125205,10
34023125211,10
34023125212,10
34013070C23,10
34013070C22,10
34013070C42,10
34013070C06,10
34025082006,8
34025082015,8
34025082008,8
34013070C09,10
34013070C12,10
34013070S25,10
34013070C07,10
34013070C08,10
34013045E04,10
34013045E05,10
34013045E09,10
34013070S03,10
34013070S47,10
34023110004,10
34013070S48,10
34013070S27,10
34013070S49,10
34035070003,10
34025155046,8
34025155017,8
34025250003,8
34025250004,8
34025250005,8
34025250001,8
34025082001,8
34039020502,10
34017005109,10
34039020501,10
34013070E03,10
34039095028,10
34039095042,10
34013010301,10
34013010306,10
34013010313,10
34013010311,10
34013010312,10
34039020503,10
34039020601,10
34039020404,10
34039002067,10
34039002048,10
34039020109,10
34039020106,10
34039020101,10
34039020103,10
34039002010,10
34039020603,10
34039002068,10
34039020207,10
34039045804,10
34039045502,10
34039070104,10
34039070102,10
34039070101,10
34039020308,10
34039020309,10
34039020310,10
34039045601,10
34039045803,10
34039045504,10
34039045503,10
34013095008,10
34013027S04,10
34013110108,10
34039045403,10
34039045402,10
34039070303,10
34039010102,10
34039010103,10
34039080016,10
34039100403,10
34039100404,10
34039070403,10
34039070401,10
34039075401,10
34039075501,10
34039045102,10
34039045903,10
34039070504,10
34039045904,10
34039046002,10
34039046905,10
34039045902,10
34039045901,10
34039070502,10
34039046003,10
34039046004,10
34039046001,10
34039015027,10
34039095036,10
34039095030,10
34039095025,10
34039010301,10
34039015010,10
34039010302,10
34039010201,10
34039015011,10
34039015005,10
34039105001,10
34039105002,10
34039015026,10
34039015023,10
34039015028,10
34039015007,10
34039015020,10
34039015025,10
34039015015,10
34039015004,10
34039015014,10
34039015002,10
34039015006,10
34039010202,10
34039100305,10
34039100307,10
34031010111,10
34031010116,10
34031010118,10
34031010115,10
34031010117,10
34013010211,10
34013010209,10
34013010208,10
34031010102,10
34003160010,10
34003280001,10
34017005208,10
34017005304,10
34017005310,10
34013070E29,10
34013070E12,10
34013070C04,10
34013070C05,10
34013070C41,10
34013005206,10
34013080101,10
34013010206,10
34013080107,10
34013005304,10
34039010204,10
34039010203,10
34039010404,10
34039010402,10
34039010401,10
34039065304,10
34039065302,10
34039065303,10
34039065604,10
34039065602,10
34013010106,10
34013005101,10
34013005102,10
34013005103,10
34013070N17,10
34013070N03,10
34013070N48,10
34013070N49,10
34013070N05,10
34013070N08,10
34013070N37,10
34013070N27,10
34013070N28,10
34013070N02,10
34013070N26,10
34013070N01,10
34039010304,10
34039010403,10
34039065603,10
34039010303,10
34023125102,10
34023125302,10
34023125310,10
34023125109,10
34023125114,10
34023125309,10
34017030D26,10
34017030D25,10
34017030D27,10
34017030D22,10
34013070C37,10
34013070W46,10
34013070N38,10
34013070C44,10
34013070C43,10
34013070E08,10
34013070E17,10
34013070E18,10
34013070E01,10
34013070C01,10
34013070C40,10
34039020508,10
34039020509,10
34039020403,10
34013010310,10
34013030104,10
34013010305,10
34023125511,10
34023125507,10
34039100306,10
34039030002,10
34039065201,10
34039065203,10
34039065204,10
34039065104,10
34039065202,10
34039065401,10
34039065103,10
34039065102,10
34039100405,10
34039100304,10
34039100303,10
34039100204,10
34039100202,10
34039100206,10
34039100205,10
34039045203,10
34039045202,10
34039045603,10
34039100201,10
34039100302,10
34039100301,10
34039050002,10
34039085014,10
34039100401,10
34039100402,10
34039100101,10
34039080009,10
34039100103,10
34039100105,10
34039080014,10
34039080012,10
34039080011,10
34039025003,10
34039025006,10
34039025007,10
34039080010,10
34039080013,10
34027020004,10
34027055004,10
34027055001,10
34039025004,10
34039025005,10
34013010309,10
34013010304,10
34013010308,10
34039010104,10
34039025002,10
34039080003,10
34039025001,10
34039060101,10
34039080002,10
34039060108,10
34039080001,10
34039005001,10
34039060106,10
34039045703,10
34039045602,10
34039070503,10
34039070501,10
34039070304,10
34013030505,10
34013030507,10
34039045702,10
34023005002,10
34035070010,10
34023080404,10
34023080406,10
34023080402,10
34023080403,10
34023080405,10
34023080104,10
34023080103,10
34023080604,10
34023080611,10
34023080101,10
34023080201,10
34023125104,10
34023125105,10
34023125209,10
34023125411,10
34023125401,10
34023125215,10
34023125107,10
34023125208,10
34023125213,10
34023125204,10
34023125407,10
34023080609,10
34023080614,10
34023125214,10
34023125206,10
34023095022,8
34023100302,8
34023100103,8
34023100203,8
34023100101,8
34023077304,8
34023077107,8
34023095031,8
34023095034,8
34023095012,8
34023095016,8
34023095026,8
34023095014,8
34023077108,8
34023077106,8
34023077402,8
34023077305,8
34023077201,8
34023035001,8
34023075008,8
34023070106,8
34023020005,8
34023070104,8
34023035002,8
34023035003,8
34023035004,8
34023035009,10
34023035005,8
34023035012,8
34023035006,8
34023020035,8
34023020029,8
34023020009,8
34023125508,10
34023125509,10
34023125113,10
34023125304,10
34023125301,10
34023125405,10
34023125406,10
34023125402,10
34023125413,10
34023125404,10
34023125514,10
34023125512,10
34023125504,10
34023125510,10
34023025067,10
34023125516,10
34023125518,10
34023125506,10
34023125410,10
34023125515,10
34023020013,8
34023070105,8
34023025038,8
34023025021,8
34023025023,10
34023025022,10
34023025037,8
34023025020,10
34023025033,10
34023025070,10
34023025065,10
34023125408,10
34023025042,10
34023025045,10
34023125207,10
34023025036,10
34023050006,10
34023025061,10
34023025041,10
34023050004,10
34023050005,10
34023025008,10
34023025009,10
34023025011,10
34039065301,10
34039065405,10
34023050001,10
34023025004,10
34023025035,10
34023050003,10
34023077503,8
34023077502,8
34023077501,8
34023077504,8
34023077607,8
34023077601,8
34023095015,8
34023115014,8
34023115013,8
34023125513,10
34023025014,10
34023025013,10
34023050009,10
34023080202,10
34023080302,10
34023080301,10
34023080501,10
34023080502,10
34023080601,10
34023025019,10
34023025029,10
34023025025,10
34023025024,10
34023025052,10
34023025055,10
34023095007,8
34023095002,8
34023095003,8
34023095018,8
34023095023,8
34023025028,10
34023025059,10
34023025039,10
34023095004,8
34023095032,8
34023095027,8
34023095011,8
34023035010,10
34023035011,10
34023025049,10
34023025026,10
34023025060,10
34023025048,10
34023025056,10
34023020021,8
34023020006,8
34023020016,8
34023020028,8
34023020002,8
34023115008,8
34023115011,8
34023115012,8
34023115009,8
34023115002,8
34023095009,8
34023115001,8
34023020020,8
34023020022,8
34023020001,8
34023020025,8
34023020026,8
34023115007,8
34023120003,8
34023020040,8
34023020037,8
34023020030,8
34023020012,8
34023115003,8
34023020017,8
34023020007,8
34023020024,8
34023020008,8
34023060005,8
34023115006,8
34023115005,8
34023020033,8
34023020018,8
34023077604,8
34023077603,8
34023095001,8
34023095029,8
34023050012,10
34023050011,10
34023025030,10
34023025034,10
34023025062,10
34023050008,10
34023050010,10
34023110010,10
34023110011,10
34023025058,10
34023025076,10
34023025073,10
34023125412,10
34023125403,10
34023125414,10
34023025017,10
34023110002,10
34023110008,10
34023110013,10
34023110009,10
34023110012,10
34023025068,10
34039060305,10
34039060301,10
34039060302,10
34039060201,10
34023085408,10
34023125505,10
34023025002,10
34023025078,10
34023025069,10
34023025032,10
34023025054,10
34023025044,10
34023025040,10
34023025006,10
34023025007,10
34023025064,10
34023025015,10
34039060303,10
34023025043,10
34023025075,10
34023110001,10
34039060308,10
34023110005,10
34039060309,10
34039060205,10
34039060202,10
34023050002,10
34023050013,10
34023050007,10
34023025053,10
34023025046,10
34023025072,10
34025145003,8
34025145001,8
34025145005,8
34025145006,8
34025145007,8
34025003002,8
34025145002,8
34025003004,8
34023077203,8
34025003008,8
34025110001,8
34025003003,8
34025082014,8
34023077102,8
34023077104,8
34023077103,8
34023095008,8
34023100303,8
34023095025,8
34023100102,8
34023077302,8
34023095024,8
34023095013,8
34023077206,8
34023100201,8
34023095019,8
34023077303,8
34023095021,8
34023095020,8
34023095017,8
34023100301,8
34025082013,8
34023005015,10
34023005016,10
34023005018,10
34023005017,10
34023005011,10
34023125307,10
34023125108,10
34023125409,10
34023125111,10
34023125305,10
34039065601,10
34039065403,10
34039065504,10
34039065501,10
34039065404,10
34023125311,10
34023125306,10
34023005019,10
34023125308,10
34023080503,10
34023080613,10
34023125112,10
34023125103,10
34023125106,10
34023125115,10
34023125303,10
34023125210,10
34039065101,10
34023125101,10
34023125110,10
34023005004,10
34023005003,10
34023125503,10
34023125502,10
34023125501,10
34023005007,10
34023005008,10
34023125312,10
34023080603,10
34023080612,10
34023080605,10
34023080607,10
34023125202,10
34023080602,10
34023080401,10
34023080606,10
34023080610,10
34023080102,10
34023080608,10
34023125517,10
34023125313,10
34039065503,10
34039065502,10
34023005006,10
34023005010,10
34023005005,10
34023005013,10
34023005001,10
34023005012,10
34023005014,10
34039085013,10
34039085007,10
34039085009,10
34039085008,10
34039085006,10
34039085005,10
34039090201,10
34013060009,10
34039085004,10
34013060008,10
34013060011,10
34039015024,10
34039050001,10
34039050007,10
34039050008,10
34039050009,10
34039085003,10
34039085002,10
34039095024,10
34039085001,10
34013060015,10
34013060013,10
34013060004,10
34013060014,10
34013060003,10
34027020002,10
34039090202,10
34039090203,10
34039090103,10
34013055002,10
34013060012,10
34013110414,10
34013110402,10
34039095010,10
34039095009,10
34039095011,10
34013060001,10
34013060007,10
34027085011,10
34027085006,10
34039030003,10
34039030001,10
34039030004,10
34039015022,10
34039015017,10
34027085004,10
34027085002,10
34027085010,10
34027055007,10
34027055003,10
34013027W03,10
34013027E04,10
34013027E05,10
34027055002,10
34013027E02,10
34013027W05,10
34013027N03,10
34013027N04,10
34013027E01,10
34013027N02,10
34027055009,10
34027055008,10
34013050011,10
34013060006,10
34013060002,10
34013055007,10
34013030207,10
34039095013,10
34039095032,10
34039095002,10
34039095001,10
34039095026,10
34039095004,10
34013027S05,10
34013027S01,10
34013027W06,10
34013095010,10
34013095002,10
34013027S02,10
34013070W39,10
34013027W04,10
34013045N05,10
34013045N04,10
34013070W31,10
34013070W30,10
34013045N06,10
34013045N07,10
34013045N08,10
34013110107,10
34013110104,10
34013110201,10
34013110106,10
34013110204,10
34013050022,10
34013050026,10
34013050019,10
34013050015,10
34027085009,10
34027085005,10
34027085013,10
34027085001,10
34013095009,10
34013095006,10
34013030302,10
34013030309,10
34013030314,10
34013030312,10
34013070W41,10
34013030310,10
34013030311,10
34013030304,10
34013030306,10
34013070W24,10
34013030303,10
34013030305,10
34013030211,10
34039035301,10
34039035404,10
34039035203,10
34013070S45,10
34013070S46,10
34013070S38,10
34039015009,10
34039040005,10
34039040001,10
34039040006,10
34039085011,10
34039085010,10
34013037001,10
34013050004,10
34013050003,10
34013050025,10
34039015019,10
34039015016,10
34039015018,10
34013050012,10
34013050002,10
34013050001,10
34027085008,10
34027025004,10
34027085012,10
34027085007,10
34013090103,10
34027050001,10
34013090102,10
34013090106,10
34027145027,10
34027050003,10
34027020007,10
34027020005,10
34027020009,10
34013105009,10
34013105006,10
34013105004,10
34027020003,10
34013110415,10
34013110401,10
34013110403,10
34013100005,10
34027050004,10
34013110202,10
34013110203,10
34013110301,10
34013110303,10
34013065301,10
34013065302,10
34013065308,10
34013100010,10
34013065210,10
34013030212,10
34013030202,10
34013030201,10
34013030204,10
34013030203,10
34013030313,10
34013070W21,10
34013030412,10
34013030410,10
34013030210,10
34013030401,10
34013070W20,10
34013030405,10
34013030407,10
34013070S01,10
34013070C28,10
34039015029,10
34039015001,10
34013030109,10
34013030105,10
34013030111,10
34013030102,10
34013030110,10
34013030106,10
34013030504,10
34013030503,10
34013040003,10
34013040005,10
34013010302,10
34013030506,10
34013030508,10
34013030512,10
34013030509,10
34013095011,10
34013095003,10
34013095007,10
34013110101,10
34013030406,10
34013030409,10
34039090213,10
34039090205,10
34039090212,10
34039100203,10
34039085012,10
34013050018,10
34013050014,10
34013050008,10
34013050013,10
34013050021,10
34013050024,10
34013110405,10
34013110412,10
34013110413,10
34013050006,10
34013050007,10
34013050020,10
34013090104,10
34013090105,10
34013090101,10
34013035001,10
34013035002,10
34013110406,10
34013110407,10
34013110416,10
34013110109,10
34039090211,10
34039090210,10
34039090209,10
34039090204,10
34039090208,10
34039090112,10
34039100104,10
34039100106,10
34039080008,10
34039080007,10
34039050003,10
34039050004,10
34039100102,10
34039050005,10
34039090207,10
34039090206,10
34027020006,10
34027020008,10
34039090102,10
34039050006,10
34039055002,10
34039055001,10
34039055003,10
34027025010,10
34027025005,10
34027025006,10
34039055009,10
34039055006,10
34039090101,10
34039090105,10
34039055011,10
34027020001,10
34039090110,10
34039090109,10
34039090108,10
34039080005,10
34039080006,10
34039005007,10
34039080004,10
34039090111,10
34039100107,10
34039090106,10
34039090104,10
34039090107,10
34027055005,10
34027050008,10
34027145036,10
34013050016,10
34027050002,10
34027145035,10
34039095012,10
34039035103,10
34039035401,10
34039035201,10
34039020303,10
34039020306,10
34039020313,10
34039020304,10
34039075102,10
34039075101,10
34039040004,10
34039075502,10
34039040003,10
34013070S02,10
34013070S28,10
34013070S29,10
34039095023,10
34039035303,10
34039020206,10
34039020204,10
34039095021,10
34039095017,10
34039095034,10
34039020301,10
34039020302,10
34039095046,10
34039070204,10
34039070202,10
34039070203,10
34039070103,10
34013095012,10
34013070W38,10
34039095045,10
34039095020,10
34039070201,10
34039070301,10
34013055022,10
34013070W35,10
34013070W45,10
34013055010,10
34013070W34,10
34013095001,10
34013070W36,10
34039045401,10
34013055011,10
34013055013,10
34013055003,10
34013055004,10
34013055008,10
34013055001,10
34013055015,10
34013055020,10
34013055016,10
34013055012,10
34013055021,10
34013045W08,10
34013095004,10
34013095013,10
34039095043,10
34039095019,10
34039095029,10
34039095027,10
34039095005,10
34039095040,10
34039095018,10
34039095039,10
34039095014,10
34039095015,10
34039095022,10
34039075301,10
34039070302,10
34039035302,10
34039035402,10
34039035403,10
34013055019,10
34039095037,10
34039095050,10
34013045S01,10
34013045S05,10
34013045S02,10
34013045E01,10
34013045E02,10
34013045E03,10
34039015012,10
34039015030,10
34039095033,10
34039095047,10
34039095003,10
34039095035,10
34039035202,10
34039035102,10
34013070S44,10
34013070S42,10
34013045S03,10
34013045N03,10
34039035101,10
34013045S08,10
34039095006,10
34039095007,10
34039095038,10
34039095008,10
34039095044,10
34039075201,10
34039075202,10
34039095031,10
34013045W07,10
34013045W03,10
34013045W02,10
34013055014,10
34013045W04,10
34013045N01,10
34013045S07,10
34013045W09,10
34039020401,10
34039020505,10
34039020504,10
34039020506,10
34039040002,10
34039095048,10
34039020406,10
34039020405,10
34039002065,10
34039020312,10
34039002037,10
34039020203,10
34039020201,10
34039015003,10
34039015013,10
34039015021,10
34039015008,10
34039075402,10
34039070402,10
34039075302,10
34039095016,10
34013055009,10
34013055005,10
34039009541,10
34039095049,10
34013055017,10
34013055006,10
34013060010,10
34039020607,10
34039020606,10
34039045501,10
34039023811,10
34039020305,10
34039020402,10
34039002047,10
34039020511,10
34039002049,10
34039020410,10
34039020205,10
34039020202,10
34039002028,10
34039002211,10
34039020510,10
34039020209,10
34039020602,10
34039002064,10
34013045N09,10
34013045N10,10
34013070W26,10
34013070W27,10
34013070W25,10
34013070W29,10
34013070W22,10
34013070S22,10
34013070S21,10
34013070S23,10
34013070S20,10
34013070W23,10
34013070W32,10
34013070W33,10
34013070S30,10
34013070S39,10
34013070S36,10
34013070S35,10
34013070S24,10
34013070S41,10
34013045S11,10
34013045S10,10
34013045N02,10
34013045W06,10
34013045W01,10
34013070S19,10
34013070S17,10
34013070S15,10
34013070S16,10
34013070S18,10
34013070S04,10
34013070S12,10
34013070S11,10
34013070S10,10
34013045S09,10
34013045E08,10
34013070W48,10
34013070W19,10
34013070W49,10
34013070W15,10
34013070S40,10
34013070S34,10
34013070W40,10
34013030301,10
34013070W37,10
34013070W28,10
34013070S13,10
34013070S08,10
34013070S32,10
34013070S37,10
34013100002,10
34013065307,10
34013065102,10
34013025004,10
34013065203,10
34013100003,10
34013110503,10
34013110504,10
34013065304,10
34013110205,10
34013030101,10
34013027N05,10
34013110501,10
34013110505,10
34013110502,10
34013110408,10
34013110410,10
34013065202,10
34013065204,10
34013065205,10
34013065209,10
34013025005,10
34013065101,10
34013050023,10
34013075003,10
34013075004,10
34013110411,10
34013075001,10
34013105008,10
34013100007,10
34013100004,10
34013025009,10
34013015001,10
34013105002,10
34013105007,10
34013105001,10
34013015007,10
34013015002,10
34013025007,10
34013110404,10
34013025010,10
34013100001,10
34013025006,10
34013015005,10
34013015004,10
34013015006,10
34013015003,10
34013110409,10
34013105003,10
34013105005,10
34013065305,10
34013065404,10
34013065405,10
34013110302,10
34013040007,10
34013030103,10
34013010307,10
34013030513,10
34013030107,10
34025155009,8
34025085004,8
34025155006,8
34025250002,8
34025082010,8
34025082003,8
34025082012,8
34025105003,8
34025105001,8
34025155015,8
34025155026,8
34025155016,8
34025155021,8
34025155013,8
34025155033,8
34025155037,8
34025090010,8
34025090008,8
34017045201,10
34017040501,10
34017040506,10
34017040505,10
34017040405,10
34017030F27,10
34017030F26,10
34017030F29,10
34017030C10,10
34017030F06,10
34017051001,10
34017040602,10
34017060202,10
34017040502,10
34017045203,10
34017045204,10
34017045205,10
34017030C12,10
34017030C08,10
34017030C25,10
34017030B26,10
34003150001,10
34003185003,10
34003185002,10
34003150002,10
34003150003,10
34003310001,10
34017010002,10
34017020101,10
34017010001,10
34017035101,10
34013070C47,10
34013070N25,10
34013070N19,10
34003250006,10
34003250005,10
34003250008,10
34003115103,10
34013070N20,10
34017020102,10
34017050503,10
34017055104,10
34017050701,10
34017055103,10
34017055101,10
34017055102,10
34017055201,10
34017030F12,10
34017030F11,10
34017030F10,10
34017030F09,10
34017030F08,10
34017030B15,10
34017030D23,10
34017045103,10
34017030C28,10
34017035406,10
34017035309,10
34017035407,10
34017035404,10
34017035402,10
34017035305,10
34017035304,10
34003125009,10
34017050603,10
34017040701,10
34017050801,10
34017040605,10
34017050501,10
34017050502,10
34017035301,10
34003195002,10
34003195001,10
34003195004,10
34017035103,10
34017035104,10
34017035106,10
34017030A21,10
34017030A22,10
34017030A32,10
34017030F03,10
34017030A26,10
34017030F23,10
34017030A31,10
34017030E06,10
34017030E02,10
34017030F28,10
34017030E11,10
34017030E12,10
34017030E10,10
34017030E19,10
34003195005,10
34003195006,10
34017035403,10
34017030C29,10
34017030C02,10
34017030C14,10
34017030C23,10
34017030C24,10
34017030D24,10
34017030C01,10
34017030C31,10
34013070N10,10
34017035202,10
34017030A34,10
34017005308,10
34017030A05,10
34017030A06,10
34017030A02,10
34017050601,10
34017050602,10
34017050303,10
34017050304,10
34013070C46,10
34013070N21,10
34013070N22,10
34013070N23,10
34013070N18,10
34017055202,10
34017055203,10
34017050704,10
34017050703,10
34017050906,10
34017050901,10
34017045104,10
34017050402,10
34017050403,10
34017030A19,10
34017005212,10
34017030A18,10
34017030E23,10
34017030E22,10
34017030C15,10
34017030C04,10
34017030C16,10
34017030C03,10
34017030E20,10
34017030C17,10
34017030C19,10
34017030C30,10
34017035204,10
34017035107,10
34017035105,10
34017035205,10
34017035201,10
34017035307,10
34017045102,10
34017040705,10
34017040702,10
34017050401,10
34017050305,10
34017025102,10
34017025602,10
34017025202,10
34017025206,10
34013070E06,10
34017030D21,10
34017030D19,10
34017030D20,10
34017030C18,10
34017030D03,10
34017030D01,10
34017030D17,10
34017030D05,10
34003125004,10
34003125005,10
34003185001,10
34017025501,10
34017025505,10
34017025504,10
34017025503,10
34017025502,10
34017025201,10
34017025507,10
34017025203,10
34017005105,10
34017005116,10
34017005216,10
34003280003,10
34003280011,10
34003280002,10
34017045202,10
34017045101,10
34017045105,10
34017050301,10
34017050106,10
34017050103,10
34017050105,10
34017050302,10
34017045303,10
34017045304,10
34013070N12,10
34013070N15,10
34017035308,10
34013070N13,10
34013070N11,10
34013070N09,10
34003125002,10
34003125003,10
34017045301,10
34017045302,10
34013070N07,10
34013070N14,10
34013005106,10
34013005208,10
34013070N16,10
34017030C21,10
34017030C22,10
34017030C07,10
34003160001,10
34003280009,10
34013080201,10
34017035306,10
34003280007,10
34017050203,10
34017050202,10
34017025405,10
34017025106,10
34003030006,10
34003245003,10
34003030007,10
34017040704,10
34017040703,10
34017050201,10
34017050101,10
34017050104,10
34017055302,10
34017060102,10
34017050902,10
34017060201,10
34017050903,10
34017030D28,10
34017030D16,10
34017030D13,10
34017030D15,10
34017030D14,10
34017030D12,10
34017030D02,10
34017025403,10
34017025402,10
34017025406,10
34017025407,10
34017025404,10
34017030D07,10
34017025304,10
34017030D18,10
34003155004,10
34003155005,10
34003155006,10
34017030A08,10
34017030A10,10
34017030A07,10
34017030A14,10
34017030A11,10
34017030B02,10
34017030B03,10
34017030B04,10
34017030F14,10
34017030F13,10
34017005319,10
34017005314,10
34017005307,10
34017005312,10
34017005306,10
34017005305,10
34017005311,10
34017005301,10
34017005309,10
34017005211,10
34017005215,10
34017005209,10
34017005303,10
34017005213,10
34017005210,10
34017005214,10
34017005207,10
34017005203,10
34017005201,10
34017005204,10
34017005205,10
34017005206,10
34017030A13,10
34017030A15,10
34017030A16,10
34017030A12,10
34017030A17,10
34017005113,10
34017005202,10
34017005115,10
34017005104,10
34017005107,10
34017005114,10
34017005112,10
34017030F18,10
34017030B12,10
34017030F04,10
34017030F05,10
34017030F15,10
34017030F16,10
34017030B09,10
34017030B33,10
34017030B32,10
34017030B30,10
34017030B27,10
34013070E07,10
34013070E04,10
34017020203,10
34017030A30,10
34017030A04,10
34017030A03,10
34017030A01,10
34017030A23,10
34017030A20,10
34017030A24,10
34017005102,10
34017005103,10
34017005101,10
34017005108,10
34017005110,10
34017005111,10
34017005106,10
34013070E02,10
34013070E30,10
34017020201,10
34017020403,10
34017020301,10
34017020401,10
34017020302,10
34013070E16,10
34013070E21,10
34013070E14,10
34013070E15,10
34017020402,10
34017020303,10
34017020202,10
34013070E19,10
34013070E20,10
34013070C38,10
34017005302,10
34017005316,10
34017005317,10
34017005315,10
34017005318,10
34017005313,10
34017030F19,10
34017030F20,10
34017030F21,10
34017030B31,10
34017030B11,10
34017030B29,10
34017030B28,10
34017030B13,10
34017030B21,10
34017030B25,10
34017030B14,10
34017030F22,10
34017030B10,10
34017030B16,10
34017030F24,10
34017030F25,10
34017030A27,10
34017030A29,10
34017030F17,10
34017030A25,10
34017030A28,10
34017030C13,10
34017030F07,10
34017030B17,10
34017030B19,10
34017030B24,10
34017030B18,10
34017030B23,10
34017030B20,10
34017030B22,10
34017030B01,10
34017030B05,10
34003060003,10
34003060002,10
34003325004,10
34003325001,10
34003325002,10
34031035101,10
34031035102,10
34003325005,10
34003280006,10
34003280005,10
34003060004,10
34031035201,10
34031035402,10
34003280004,10
34003280012,10
34003280008,10
34003280010,10
34003160008,10
34003160009,10
34003025004,10
34003025003,10
34003025005,10
34003160006,10
34003160003,10
34031010307,10
34003345003,10
34003345005,10
34003345001,10
34031035103,10
34031035104,10
34031010402,10
34031010403,10
34031035404,10
34031035405,10
34031035407,10
34031035406,10
34031035403,10
34003105102,10
34003105203,10
34031035401,10
34031010506,10
34031010505,10
34031035301,10
34031035202,10
34031035203,10
34031035308,10
34031035310,10
34031035307,10
34031035309,10
34031035302,10
34031010108,10
34031010106,10
34013080104,10
34013080105,10
34013080106,10
34013080202,10
34013080203,10
34013080103,10
34013080205,10
34013080204,10
34031010109,10
34031010110,10
34003160011,10
34003160005,10
34003160014,10
34003160007,10
34003160013,10
34003160012,10
34003195007,10
34003195008,10
34013080305,10
34013080303,10
34013080304,10
34013080306,10
34013005207,10
34013005204,10
34013005203,10
34013005403,10
34013005402,10
34013005201,10
34013005405,10
34003345004,10
34003160002,10
34013005104,10
34013070N04,10
34013005202,10
34013080307,10
34013080102,10
34013070N06,10
34013005105,10
34013005306,10
34013005301,10
34013005302,10
34013005305,10
34013005406,10
34013005303,10
34017035303,10
34013005404,10
34003160015,10
34013080302,10
34013080301,10
34013005401,10
34003195003,10
34013005205,10
34017035302,10
34031010104,10
34031035304,10
34031035305,10
34031010504,10
34031010502,10
34031010201,10
34031010503,10
34031010303,10
34031010107,10
34031010105,10
34031035306,10
34031035207,10
34031035208,10
34031035209,10
34031010501,10
34031010302,10
34031010122,10
34031035204,10
34031035303,10
34031010103,10
34031010119,10
34031010101,10
34031010305,10
34003325006,10
34003155003,10
34003105303,10
34003155002,10
34003155007,10
34003345002,10
34003125001,10
34003155008,10
34017030E05,10
34017030E16,10
34017030E21,10
34017030E08,10
34017030E01,10
34017030E15,10
34017025306,10
34017025307,10
34017025604,10
34017025605,10
34017025603,10
34017025101,10
34017025606,10
34017025103,10
34017030E04,10
34017030E03,10
34017030E14,10
34017030E07,10
34017030E13,10
34017030E17,10
34017030E18,10
34017025601,10
34017025607,10
34017025401,10
34017025305,10
34017030D08,10
34017025506,10
34017050107,10
34017050102,10
34017025205,10
34017025204,10
34017030E09,10
34017030D29,10
34017030D06,10
34017030D09,10
34017030D10,10
34017030D11,10
34017030D04,10
34017025105,10
34017025104,10
34017025301,10
34017025302,10
34017025303,10
34003145001,10
34003145003,10
34003020005,10
34003225004,10
34003225003,10
34003245005,10
34003245001,10
34003030012,10
34003030010,10
34003065004,10
34003065001,10
34003030009,10
34003030014,10
34003030015,10
34003095003,10
34003065002,10
34003030013,10
34003095001,10
34003225010,10
34003250002,10
34003245002,10
34003145006,10
34003145004,10
34003145005,10
34003095007,10
34003145002,10
34003095005,10
34003225008,10
34003225007,10
34003095020,10
34003095016,10
34003095015,10
34003095002,10
34003030005,10
34003030008,10
34003030011,10
34003225005,10
34003225009,10
34003095018,10
34003095006,10
34003225002,10
34003225001,10
34003225006,10
34003095011,10
34003065003,10
34003095004,10
34003095017,10
34003095009,10
34003030003,10
34003030004,10
34017015006,10
34017015001,10
34017040102,10
34017040101,10
34017040103,10
34017060302,10
34017060303,10
34017060311,10
34017040503,10
34017040504,10
34003150004,10
34003150005,10
34003150006,10
34017040402,10
34017040401,10
34017040306,10
34003090002,10
34003090005,10
34003090004,10
34003090003,10
34003030002,10
34017040106,10
34003030001,10
34017040105,10
34017040203,10
34017040202,10
34017040201,10
34017040302,10
34017040104,10
34003090001,10
34003090006,10
34017050905,10
34017055204,10
34017055301,10
34017050904,10
34017040205,10
34017040206,10
34017040404,10
34017040301,10
34017040204,10
34017015005,10
34017015004,10
34017040601,10
34017040604,10
34017040603,10
34017050803,10
34017050802,10
34017050702,10
34017060101,10
34017060103,10
34017060104,10
34017060304,10
34017015002,10
34017015003,10
34017060306,10
34017060307,10
34017060309,10
34017060305,10
34017060106,10
34017060109,10
34017060301,10
34017060209,10
34017060207,10
34017060206,10
34017060308,10
34017060203,10
34017060204,10
34017060205,10
34017060105,10
34017040303,10
34017040304,10
34017040305,10
34017051002,10
34017060208,10
34017060108,10
34017060107,10
34017060310,10
34017040403,10
34003250003,10
34003250001,10
34003250007,10
34003020006,10
34003300002,10
34003020002,10
34003300003,10
34003300001,10
34003020004,10
34003020003,10
34003250004,10
34003095008,10
34003095013,10
34003095019,10
34003010001,12
34003130002,12
34003035005,12
34003265004,12
34003215003,12
34003200003,12
34003200001,12
34003200002,12
34003275001,12
34003340001,12
34003235003,12
34003235002,12
34031040402,12
34031040401,12
34031040409,12
34031015006,12
34031015004,12
34031015005,12
34031015001,12
34031040107,12
34031050003,12
34031050004,12
34031050002,12
34031020101,12
34031015003,12
34031030005,12
34031030006,12
34031030003,12
34031030001,12
34003085014,12
34003110006,12
34003110008,12
